MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:1859823,Fezf2,Fez family zinc finger 2,14,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",regulates Slc17a7|regulates Ephb1,,IDA,,J:214959 
MGI:1859823,Fezf2,Fez family zinc finger 2,14,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",regulates Gad1,,IDA,,J:214959 
MGI:95516,Fgf2,fibroblast growth factor 2,3,,ligand-dependent nuclear receptor transcription coactivator activity,,,ISO,P09038 ,J:164563 
MGI:1913192,Fhl5,four and a half LIM domains 5,4,,transcription coactivator activity,,,IDA,,J:64956 
MGI:1349421,Figla,folliculogenesis specific basic helix-loop-helix,6,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:51735 
MGI:95554,Fli1,Friend leukemia integration 1,9,,DNA-binding transcription factor activity,,,IEA,IPR000418 IPR035575 ,J:72247 
MGI:95554,Fli1,Friend leukemia integration 1,9,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:124285 
MGI:95574,Fos,FBJ osteosarcoma oncogene,12,,DNA-binding transcription factor activity,,,IDA,,J:79339 
MGI:95574,Fos,FBJ osteosarcoma oncogene,12,,DNA-binding transcription factor activity,,,IMP,MGI:2387304 ,J:75813 
MGI:95574,Fos,FBJ osteosarcoma oncogene,12,,DNA-binding transcription factor activity,,,ISO,RGD:2626 ,J:155856 
MGI:95574,Fos,FBJ osteosarcoma oncogene,12,,DNA-binding transcription factor activity,,,ISO,P01100 ,J:164563 
MGI:95574,Fos,FBJ osteosarcoma oncogene,12,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:75813 
MGI:95574,Fos,FBJ osteosarcoma oncogene,12,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IMP,,J:75813 
MGI:95574,Fos,FBJ osteosarcoma oncogene,12,,"transcriptional activator activity, RNA polymerase II transcription factor binding",,,ISO,P01100 ,J:164563 
MGI:95575,Fosb,FBJ osteosarcoma oncogene B,7,,DNA-binding transcription factor activity,,,ISO,RGD:1308198 ,J:155856 
MGI:95575,Fosb,FBJ osteosarcoma oncogene B,7,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:215660 
MGI:107179,Fosl1,fos-like antigen 1,19,,DNA-binding transcription factor activity,,,IEA,IPR000837 IPR004827 ,J:72247 
MGI:107179,Fosl1,fos-like antigen 1,19,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,ISO,RGD:2627 ,J:155856 
MGI:102858,Fosl2,fos-like antigen 2,5,,DNA-binding transcription factor activity,,,ISO,RGD:2628 ,J:155856 
MGI:102858,Fosl2,fos-like antigen 2,5,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,ISO,P15408 ,J:164563 
MGI:1347472,Foxa1,forkhead box A1,12,,DNA-binding transcription factor activity,,,IDA,,J:53312 
MGI:1347472,Foxa1,forkhead box A1,12,,DNA-binding transcription factor activity,,,ISO,P23512 ,J:73065 
MGI:1347472,Foxa1,forkhead box A1,12,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,ISO,RGD:2807 ,J:155856 
MGI:1347472,Foxa1,forkhead box A1,12,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,IDA,,J:188795 
MGI:1347476,Foxa2,forkhead box A2,2,,DNA-binding transcription factor activity,,,IDA,,J:80826 
MGI:1347476,Foxa2,forkhead box A2,2,,DNA-binding transcription factor activity,regulates Tbx1,,IDA,,J:188772 
MGI:1347476,Foxa2,forkhead box A2,2,,DNA-binding transcription factor activity,regulates Wnt7b,,IDA,,J:77089 
MGI:1347476,Foxa2,forkhead box A2,2,,DNA-binding transcription factor activity,,,ISO,Q9Y261 ,J:164563 
MGI:1347476,Foxa2,forkhead box A2,2,,DNA-binding transcription factor activity,,,ISO,RGD:2808 ,J:155856 
MGI:1347476,Foxa2,forkhead box A2,2,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding","happens in intestine,regulates Apob",,IDA,,J:64004 
MGI:1347476,Foxa2,forkhead box A2,2,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",regulates Pdx1,,IDA,,J:88815 
MGI:1347476,Foxa2,forkhead box A2,2,,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding",regulates Lmx1a,,IDA,,J:185583 
MGI:1347476,Foxa2,forkhead box A2,2,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,ISO,RGD:2808 ,J:155856 
MGI:1347476,Foxa2,forkhead box A2,2,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,IDA,,J:188795 
MGI:1347477,Foxa3,forkhead box A3,7,,DNA-binding transcription factor activity,,,ISO,RGD:2809 ,J:155856 
MGI:1347477,Foxa3,forkhead box A3,7,,DNA-binding transcription factor activity,,,ISO,P55318 ,J:164563 
MGI:1347477,Foxa3,forkhead box A3,7,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1927549,Foxb1,forkhead box B1,9,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:1927549,Foxb1,forkhead box B1,9,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1347468,Foxb2,forkhead box B2,19,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:1347468,Foxb2,forkhead box B2,19,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1347466,Foxc1,forkhead box C1,13,,DNA-binding transcription factor activity,,,IDA,,J:140365 
MGI:1347466,Foxc1,forkhead box C1,13,,DNA-binding transcription factor activity,,,ISO,Q12948 ,J:67859 J:164563 
MGI:1347466,Foxc1,forkhead box C1,13,,transcription coactivator activity,,,IMP,,J:221866 
MGI:1347466,Foxc1,forkhead box C1,13,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",regulates Dll4,,IDA,,J:119144 
MGI:1347481,Foxc2,forkhead box C2,8,,DNA-binding transcription factor activity,,,IDA,,J:140365 
MGI:1347481,Foxc2,forkhead box C2,8,,DNA-binding transcription factor activity,,,IMP,,J:131323 
MGI:1347481,Foxc2,forkhead box C2,8,,DNA-binding transcription factor activity,,,ISO,Q99958 ,J:164563 
MGI:1347481,Foxc2,forkhead box C2,8,,DNA-binding transcription factor activity,,,ISS,Q99958 ,J:40156 
MGI:1347481,Foxc2,forkhead box C2,8,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",regulates Dll4,,IGI,MGI:1347466 ,J:119144 
MGI:1347481,Foxc2,forkhead box C2,8,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,ISO,Q99958 ,J:164563 
MGI:1347463,Foxd1,forkhead box D1,13,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:1347463,Foxd1,forkhead box D1,13,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:85564 
MGI:1347471,Foxd2,forkhead box D2,4,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:1347471,Foxd2,forkhead box D2,4,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1347473,Foxd3,forkhead box D3,4,,DNA-binding transcription factor activity,,,IDA,,J:34243 
MGI:1347473,Foxd3,forkhead box D3,4,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1347473,Foxd3,forkhead box D3,4,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,ISO,Q9UJU5 ,J:164563 
MGI:1347467,Foxd4,forkhead box D4,19,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:1347467,Foxd4,forkhead box D4,19,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1353500,Foxe1,forkhead box E1,4,,DNA-binding transcription factor activity,,,ISO,O00358 ,J:164563 
MGI:1353500,Foxe1,forkhead box E1,4,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1353500,Foxe1,forkhead box E1,4,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,O00358 ,J:164563 
MGI:1353500,Foxe1,forkhead box E1,4,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,O08771 ,J:41061 
MGI:1353569,Foxe3,forkhead box E3,4,,DNA-binding transcription factor activity,,,ISO,Q13461 ,J:59880 
MGI:1353569,Foxe3,forkhead box E3,4,,DNA-binding transcription factor activity,,,ISS,Q13461 ,J:220565 
MGI:1353569,Foxe3,forkhead box E3,4,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1347470,Foxf1,forkhead box F1,8,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:1347470,Foxf1,forkhead box F1,8,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IBA,PTN000215836 ,J:161428 
MGI:1347470,Foxf1,forkhead box F1,8,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,ISO,Q12946 ,J:164563 
MGI:1347479,Foxf2,forkhead box F2,13,,DNA-binding transcription factor activity,,,IDA,,J:48685 
MGI:1347479,Foxf2,forkhead box F2,13,,DNA-binding transcription factor activity,,,ISO,Q12947 ,J:164563 
MGI:1347479,Foxf2,forkhead box F2,13,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IBA,PTN000215836 ,J:161428 
MGI:1347479,Foxf2,forkhead box F2,13,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,ISO,Q12947 ,J:164563 
MGI:1347464,Foxg1,forkhead box G1,12,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:1347464,Foxg1,forkhead box G1,12,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1347465,Foxh1,forkhead box H1,15,,DNA-binding transcription factor activity,,,IDA,,J:48930 
MGI:1347465,Foxh1,forkhead box H1,15,contributes_to,DNA-binding transcription factor activity,,,ISO,O75593 ,J:164563 
MGI:1347465,Foxh1,forkhead box H1,15,,transcription coregulator activity,,,IMP,,J:93034 
MGI:1347465,Foxh1,forkhead box H1,15,,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding",,,IDA,,J:133339 
MGI:1347465,Foxh1,forkhead box H1,15,,"transcriptional activator activity, RNA polymerase II transcription factor binding",,,IMP,,J:93034 
MGI:1096329,Foxi1,forkhead box I1,11,,DNA-binding transcription factor activity,,,ISO,Q12951 ,J:164563 
MGI:1096329,Foxi1,forkhead box I1,11,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:114739 
MGI:1096329,Foxi1,forkhead box I1,11,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,ISO,Q12951 ,J:164563 
MGI:3028075,Foxi2,forkhead box I2,7,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:3028075,Foxi2,forkhead box I2,7,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:3511278,Foxi3,forkhead box I3,6,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1347474,Foxj1,forkhead box J1,11,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:1347474,Foxj1,forkhead box J1,11,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:39279 J:237484 
MGI:1926805,Foxj2,forkhead box J2,6,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR030456 ,J:72247 
MGI:1926805,Foxj2,forkhead box J2,6,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1926805,Foxj2,forkhead box J2,6,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,ISO,Q9P0K8 ,J:164563 
MGI:2443432,Foxj3,forkhead box J3,4,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:2443432,Foxj3,forkhead box J3,4,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1347488,Foxk1,forkhead box K1,5,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:1347488,Foxk1,forkhead box K1,5,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IDA,,J:42857 
MGI:1916087,Foxk2,forkhead box K2,11,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:1916087,Foxk2,forkhead box K2,11,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1916087,Foxk2,forkhead box K2,11,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,ISO,Q01167 ,J:164563 
MGI:1347469,Foxl1,forkhead box L1,8,,DNA-binding transcription factor activity,,,IDA,,J:190291 
MGI:1347469,Foxl1,forkhead box L1,8,,DNA-binding transcription factor activity,,,TAS,,J:41235 
MGI:1347469,Foxl1,forkhead box L1,8,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:1349428,Foxl2,forkhead box L2,9,,DNA-binding transcription factor activity,,,IDA,,J:85559 
MGI:1349428,Foxl2,forkhead box L2,9,,DNA-binding transcription factor activity,,,TAS,,J:48144 
MGI:1349428,Foxl2,forkhead box L2,9,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:85559 
MGI:1347487,Foxm1,forkhead box M1,6,,DNA-binding transcription factor activity,,,ISO,Q08050 ,J:164563 
MGI:1347487,Foxm1,forkhead box M1,6,,DNA-binding transcription factor activity,,,ISS,Q08050-1 ,J:113777 
MGI:1347487,Foxm1,forkhead box M1,6,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:102949,Foxn1,forkhead box N1,11,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR030456 ,J:72247 
MGI:102949,Foxn1,forkhead box N1,11,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,IDA,,J:39811 
MGI:102949,Foxn1,forkhead box N1,11,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,IMP,,J:39811 
MGI:1347478,Foxn2,forkhead box N2,17,,DNA-binding transcription factor activity,,,IBA,PTN001795516 ,J:161428 
MGI:1918625,Foxn3,forkhead box N3,12,,DNA-binding transcription factor activity,,,IBA,PTN001795516 ,J:161428 
MGI:2151057,Foxn4,forkhead box N4,5,,DNA-binding transcription factor activity,,,IDA,,J:205743 
MGI:1890077,Foxo1,forkhead box O1,3,,DNA-binding transcription factor activity,,,IDA,,J:80826 
MGI:1890077,Foxo1,forkhead box O1,3,,DNA-binding transcription factor activity,,,ISO,RGD:620283 ,J:155856 
MGI:1890077,Foxo1,forkhead box O1,3,,"transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding","happens in gastrocnemius muscle,regulates Ostn",,IDA,,J:127427 
MGI:1890077,Foxo1,forkhead box O1,3,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding","happens in neuroblast (sensu Vertebrata),regulates a function/process that generates Aspm",,IGI,MGI:1890081 ,J:154024 
MGI:1890081,Foxo3,forkhead box O3,10,,DNA-binding transcription factor activity,,,IDA,,J:88189 J:92432 
MGI:1890081,Foxo3,forkhead box O3,10,,DNA-binding transcription factor activity,,,ISO,O43524 ,J:73065 
MGI:1890081,Foxo3,forkhead box O3,10,,mitochondrial sequence-specific DNA-binding transcription factor activity,happens at the same time as cellular response to glucose starvation,,IMP,,J:257325 
MGI:1890081,Foxo3,forkhead box O3,10,,mitochondrial sequence-specific DNA-binding transcription factor activity,,,ISO,O43524 ,J:164563 
MGI:1890081,Foxo3,forkhead box O3,10,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding","uses RNAcentral:URS000075D8E6_10090,happens in cardiac muscle cell",,IDA,,J:168129 
MGI:1890081,Foxo3,forkhead box O3,10,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding","happens in neuroblast (sensu Vertebrata),regulates a function/process that generates Aspm",,IGI,MGI:1890077 ,J:154024 
MGI:1890081,Foxo3,forkhead box O3,10,,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,ISO,O43524 ,J:164563 
MGI:1891915,Foxo4,forkhead box O4,X,,DNA-binding transcription factor activity,,,ISO,P98177 ,J:164563 
MGI:1891915,Foxo4,forkhead box O4,X,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:2676586,Foxo6,forkhead box O6,4,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR030456 ,J:72247 
MGI:2676586,Foxo6,forkhead box O6,4,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IDA,,J:191193 
MGI:1914004,Foxp1,forkhead box P1,6,,DNA-binding transcription factor activity,,,IDA,,J:156251 
MGI:1914004,Foxp1,forkhead box P1,6,,DNA-binding transcription factor activity,"happens in lung,regulates Pdpn",,IDA,,J:121421 
MGI:1914004,Foxp1,forkhead box P1,6,,DNA-binding transcription factor activity,"happens in hippocampus,happens in UBERON:0001954",,TAS,,J:226616 
MGI:1914004,Foxp1,forkhead box P1,6,,DNA-binding transcription factor activity,"happens in corpus striatum,happens in corpus striatum,happens in corpus striatum",,TAS,,J:226616 
MGI:1914004,Foxp1,forkhead box P1,6,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",regulates Rag2,,IDA,,J:112644 
MGI:1914004,Foxp1,forkhead box P1,6,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IGI,MGI:1337080 ,J:132982 
MGI:2148705,Foxp2,forkhead box P2,6,,DNA-binding transcription factor activity,"happens in lung,regulates Pdpn",,IDA,,J:121421 
MGI:2148705,Foxp2,forkhead box P2,6,,"transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IMP,,J:102102 
MGI:1891436,Foxp3,forkhead box P3,X,,DNA-binding transcription factor activity,"happens in CD4-positive, alpha-beta T cell,regulates Ifng|happens in CD4-positive, alpha-beta T cell,regulates Il2|happens in CD4-positive, alpha-beta T cell,regulates Tnfrsf18|happens in CD4-positive, alpha-beta T cell,regulates Il2ra|happens in CD4-positive, alpha-beta T cell,regulates Ctla4",,IDA,,J:117627 
MGI:1891436,Foxp3,forkhead box P3,X,,DNA-binding transcription factor activity,,,ISO,Q9BZS1 ,J:164563 
MGI:1891436,Foxp3,forkhead box P3,X,,transcription corepressor activity,,,IDA,,J:97353 
MGI:1891436,Foxp3,forkhead box P3,X,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding","happens in CD4-positive, alpha-beta T cell,regulates Ifng",,IDA,,J:117627 
MGI:1921373,Foxp4,forkhead box P4,17,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR030456 ,J:72247 
MGI:1921373,Foxp4,forkhead box P4,17,,"transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:102102 
MGI:1921373,Foxp4,forkhead box P4,17,,"transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IMP,,J:102102 
MGI:1298228,Foxq1,forkhead box Q1,13,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 ,J:72247 
MGI:1298228,Foxq1,forkhead box Q1,13,,"transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:65015 
MGI:2685961,Foxr1,forkhead box R1,9,,DNA-binding transcription factor activity,,,IEA,IPR001766 ,J:72247 
MGI:2685961,Foxr1,forkhead box R1,9,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:3511682,Foxr2,forkhead box R2,X,,DNA-binding transcription factor activity,,,IEA,IPR001766 ,J:72247 
MGI:3511682,Foxr2,forkhead box R2,X,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IBA,PTN001371846 ,J:161428 
MGI:95546,Foxs1,forkhead box S1,2,,DNA-binding transcription factor activity,,,IEA,IPR001766 IPR018122 IPR030456 IPR033067 ,J:72247 
MGI:95546,Foxs1,forkhead box S1,2,,"transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:138911 
MGI:1196294,Fubp1,far upstream element (FUSE) binding protein 1,3,,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding",,,IDA,,J:186828 
MGI:2443699,Fubp3,far upstream element (FUSE) binding protein 3,2,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,ISO,Q96I24 ,J:164563 
MGI:95610,Gabpa,"GA repeat binding protein, alpha",16,,DNA-binding transcription factor activity,,,IEA,IPR000418 ,J:72247 
MGI:95610,Gabpa,"GA repeat binding protein, alpha",16,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,ISO,Q06546 ,J:164563 
MGI:95610,Gabpa,"GA repeat binding protein, alpha",16,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,IDA,,J:188795 
MGI:95610,Gabpa,"GA repeat binding protein, alpha",16,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,ISO,Q06546 ,J:164563 
MGI:95611,Gabpb1,"GA repeat binding protein, beta 1",2,,DNA-binding transcription factor activity,,,IBA,PTN001195199 ,J:161428 
MGI:95612,Gabpb2,"GA repeat binding protein, beta 2",3,,DNA-binding transcription factor activity,,,IBA,PTN001195199 ,J:161428 
MGI:95661,Gata1,GATA binding protein 1,X,,DNA-binding transcription factor activity,,,ISO,P15976 ,J:164563 
MGI:95661,Gata1,GATA binding protein 1,X,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,PR:P17679-1,IDA,,J:30154 
MGI:95661,Gata1,GATA binding protein 1,X,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:18481 J:151201 
MGI:95661,Gata1,GATA binding protein 1,X,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",regulates Thpo,,IDA,,J:45321 
MGI:95661,Gata1,GATA binding protein 1,X,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",regulates Nfe2,,IDA,,J:41622 
MGI:95661,Gata1,GATA binding protein 1,X,,"transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,ISO,P15976 ,J:164563 
MGI:95662,Gata2,GATA binding protein 2,6,,DNA-binding transcription factor activity,,,ISO,P23769 ,J:164563 
MGI:95662,Gata2,GATA binding protein 2,6,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,P23769 ,J:164563 
MGI:95662,Gata2,GATA binding protein 2,6,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",regulates Prl3d1,,IDA,,J:21619 
MGI:95662,Gata2,GATA binding protein 2,6,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",regulates Tshb,,IDA,,J:43153 
MGI:95662,Gata2,GATA binding protein 2,6,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,IDA,,J:129434 
MGI:95663,Gata3,GATA binding protein 3,2,,DNA-binding transcription factor activity,,,IDA,,J:166393 J:217351 
MGI:95663,Gata3,GATA binding protein 3,2,,DNA-binding transcription factor activity,,,ISO,RGD:621250 ,J:155856 
MGI:95663,Gata3,GATA binding protein 3,2,,DNA-binding transcription factor activity,,,ISO,P23771 ,J:164563 
MGI:95663,Gata3,GATA binding protein 3,2,,transcription coactivator activity,,,IDA,,J:20800 
MGI:95663,Gata3,GATA binding protein 3,2,,transcription coactivator activity,,,ISO,P23771 ,J:164563 
MGI:95663,Gata3,GATA binding protein 3,2,,transcription coactivator activity,,,ISO,P04234 ,J:20800 
MGI:95663,Gata3,GATA binding protein 3,2,,"transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding",regulates Prl3d1,,IDA,,J:21619 
MGI:95663,Gata3,GATA binding protein 3,2,,"transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding",,,ISO,P23771 ,J:164563 
MGI:95664,Gata4,GATA binding protein 4,14,,DNA-binding transcription factor activity,,,IDA,,J:50069 J:91550 
MGI:95664,Gata4,GATA binding protein 4,14,,DNA-binding transcription factor activity,,,ISO,RGD:2665 ,J:155856 
MGI:95664,Gata4,GATA binding protein 4,14,contributes_to,DNA-binding transcription factor activity,,,ISO,P43694 ,J:164563 
MGI:95664,Gata4,GATA binding protein 4,14,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,IDA,,J:108520 J:124791 J:196264 
MGI:95664,Gata4,GATA binding protein 4,14,,"RNA polymerase II transcription factor activity, sequence-specific DNA binding",,,ISO,RGD:2665 ,J:155856 
MGI:95664,Gata4,GATA binding protein 4,14,,transcription coactivator activity,,,ISO,P43694 ,J:164563 
MGI:95664,Gata4,GATA binding protein 4,14,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:127378 J:171727 
MGI:95664,Gata4,GATA binding protein 4,14,,"transcription factor activity, RNA polymerase II transcription factor binding",,,IDA,,J:113930 
MGI:95664,Gata4,GATA binding protein 4,14,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,IBA,PTN000801139 ,J:161428 
MGI:95664,Gata4,GATA binding protein 4,14,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,ISO,P43694 ,J:164563 
MGI:109497,Gata5,GATA binding protein 5,2,,DNA-binding transcription factor activity,,,ISO,Q9BWX5 ,J:164563 
MGI:109497,Gata5,GATA binding protein 5,2,,"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding",,,IDA,,J:38927 
MGI:109497,Gata5,GATA binding protein 5,2,,"transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding","uses Nos3,happens in embryo,happens in outflow tract",,IDA,,J:175663 
MGI:109497,Gata5,GATA binding protein 5,2,,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding",,,IBA,PTN000801139 ,J:161428 
MGI:107516,Gata6,GATA binding protein 6,18,,DNA-binding transcription factor activity,,,IDA,,J:109283 J:117072 
MGI:107516,Gata6,GATA binding protein 6,18,,DNA-binding transcription factor activity,regulates Wnt7b,,IDA,,J:77089 
