MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,,,ISO,RGD:2733 ,J:155856 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,extracellularly glutamate-gated ion channel activity,,,IEA,IPR019594 ,J:72247 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,ionotropic glutamate receptor activity,,,ISO,RGD:71027 ,J:155856 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,ionotropic glutamate receptor activity,,,ISO,P42264 ,J:73065 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,ionotropic glutamate receptor activity,,,ISO,Q13003 ,J:73065 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,kainate selective glutamate receptor activity,,,ISO,Q13003 ,J:164563 
MGI:95817,Grik4,"glutamate receptor, ionotropic, kainate 4",9,,extracellularly glutamate-gated ion channel activity,,,IEA,IPR019594 ,J:72247 
MGI:95817,Grik4,"glutamate receptor, ionotropic, kainate 4",9,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95817,Grik4,"glutamate receptor, ionotropic, kainate 4",9,,ionotropic glutamate receptor activity,,,IEA,IPR001320 IPR019594 ,J:72247 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,extracellularly glutamate-gated ion channel activity,,,IEA,IPR019594 ,J:72247 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,ionotropic glutamate receptor activity,,,IEA,IPR001320 IPR019594 ,J:72247 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,kainate selective glutamate receptor activity,,,IGI,MGI:95815 ,J:696 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,kainate selective glutamate receptor activity,,,ISO,RGD:2735 ,J:155856 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,kainate selective glutamate receptor activity,,,ISO,Q16478 ,J:164563 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,calcium channel activity,,PR:P35438-1,IDA,,J:2285 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,calcium channel activity,,,IDA,,J:17924 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,calcium channel activity,,,IGI,MGI:95820 ,J:17924 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,contributes_to,calcium channel activity,,,ISO,Q05586 ,J:164563 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,cation channel activity,,,IGI,MGI:95821 ,J:21285 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,extracellularly glutamate-gated ion channel activity,,,IEA,IPR019594 ,J:72247 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,glutamate-gated calcium ion channel activity,,,ISO,Q05586 ,J:164563 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,ionotropic glutamate receptor activity,,,ISO,RGD:2736 ,J:155856 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,PR:P35438-1,IDA,,J:2285 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,IDA,,J:1333 J:3203 J:17924 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,IGI,MGI:95821 ,J:1333 J:21285 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,IGI,MGI:95820 ,J:1333 J:17924 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,IGI,MGI:95822 ,J:1333 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,IMP,,J:64064 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,"happens in dentate gyrus,happens in granule cell",,IMP,MGI:2448952 MGI:3611337 ,J:119834 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,happens in trigeminal nucleus,,IMP,MGI:1928270 ,J:17384 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,"happens in hippocampus CA3,happens in pyramidal neuron",,IMP,MGI:1928279 MGI:2387441 ,J:77718 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,"happens in spinal cord dorsal horn,happens in neuron",,IMP,MGI:1928279 ,J:84354 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,"happens in barrel cortex,happens in neuron",,IMP,MGI:1928270 ,J:98614 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,"happens in cerebellum,happens in granule cell|happens in hippocampus,happens in pyramidal neuron",,IMP,MGI:1928327 ,J:66345 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,ISO,RGD:2736 ,J:155856 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,contributes_to,NMDA glutamate receptor activity,,,ISO,Q05586 ,J:164563 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,ISO,Q05586 ,J:164563 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,ISO,P35439 ,J:20537 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,"happens in excitatory synapse,happens in medium spiny neuron",,IMP,,J:139133 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,voltage-gated cation channel activity,,,ISO,RGD:2736 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,calcium channel activity,,,IGI,MGI:95819 ,J:17924 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,calcium channel activity,,,IMP,MGI:1928285 ,J:78374 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,calcium channel activity,,,IMP,MGI:1928287 ,J:86846 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,cation channel activity,,,IMP,MGI:1928285 ,J:34076 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,cation channel activity,,,IMP,MGI:1928506 ,J:103735 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,cation channel activity,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,extracellularly glutamate-gated ion channel activity,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,glutamate-gated calcium ion channel activity,,,ISO,Q12879 ,J:164563 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,ionotropic glutamate receptor activity,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,ionotropic glutamate receptor activity,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,NMDA glutamate receptor activity,,,IGI,MGI:95819 ,J:17924 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,NMDA glutamate receptor activity,,,IGI,RGD:2736 ,J:20537 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,NMDA glutamate receptor activity,,,IGI,MGI:95819 ,J:1333 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,NMDA glutamate receptor activity,,,IMP,MGI:1928285 ,J:22295 J:78374 J:89820 J:109557 J:110920 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,NMDA glutamate receptor activity,,,IMP,MGI:1928506 ,J:46495 J:103735 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,NMDA glutamate receptor activity,"happens in cerebellum internal granule cell layer,happens in granule cell",,IMP,MGI:1928285 ,J:34076 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,NMDA glutamate receptor activity,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,voltage-gated cation channel activity,,,ISO,RGD:2737 ,J:155856 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,calcium channel activity,,,IMP,MGI:1928295 ,J:102147 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,cation channel activity,,,IGI,MGI:95819 ,J:21285 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,extracellularly glutamate-gated ion channel activity,,,ISO,RGD:2738 ,J:155856 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,glutamate-gated calcium ion channel activity,,,ISO,Q13224 ,J:164563 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,ionotropic glutamate receptor activity,,,ISO,RGD:2738 ,J:155856 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,IGI,MGI:95819 ,J:1333 J:21285 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,IGI,MGI:95823 ,J:84361 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,IMP,,J:84361 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,IMP,MGI:1928293 ,J:45446 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,IMP,MGI:1928295 ,J:102147 J:103962 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,ISO,RGD:2738 ,J:155856 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,ISO,Q13224 ,J:164563 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,cation channel activity,,,IMP,MGI:1928510 ,J:103735 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,cation channel activity,,,IMP,MGI:1928301 ,J:34597 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,cation channel activity,,,ISO,RGD:2739 ,J:155856 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,extracellularly glutamate-gated ion channel activity,,,IEA,IPR019594 ,J:72247 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,glutamate-gated calcium ion channel activity,,,ISO,Q14957 ,J:164563 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,ionotropic glutamate receptor activity,,,ISO,RGD:2739 ,J:155856 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,NMDA glutamate receptor activity,,,IGI,MGI:95819 ,J:1333 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,contributes_to,NMDA glutamate receptor activity,,,IGI,RGD:2736 ,J:20537 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,NMDA glutamate receptor activity,,,IMP,MGI:1928510 ,J:46495 J:103735 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,NMDA glutamate receptor activity,"happens in cerebellum granule cell layer,happens in granule cell",,IMP,MGI:1928301 ,J:34597 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,NMDA glutamate receptor activity,,,ISO,RGD:2739 ,J:155856 
MGI:95822,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)",11,,NMDA glutamate receptor activity,,,ISO,Q14957 ,J:164563 
MGI:95823,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",7,,cation channel activity,,,ISO,RGD:2740 ,J:155856 
MGI:95823,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",7,,extracellularly glutamate-gated ion channel activity,,,IEA,IPR019594 ,J:72247 
MGI:95823,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",7,,glutamate-gated calcium ion channel activity,,,ISO,O15399 ,J:164563 
MGI:95823,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",7,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95823,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",7,,ionotropic glutamate receptor activity,,,ISO,RGD:2740 ,J:155856 
MGI:95823,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",7,,ionotropic glutamate receptor activity,,,ISO,O15399 ,J:164563 
MGI:95823,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",7,,NMDA glutamate receptor activity,,,IDA,,J:3203 
MGI:95823,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",7,,NMDA glutamate receptor activity,,,IMP,MGI:1928298 ,J:84361 
MGI:95823,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",7,,NMDA glutamate receptor activity,,,ISO,O15399 ,J:164563 
MGI:95823,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",7,,NMDA glutamate receptor activity,,,ISO,RGD:2740 ,J:155856 
MGI:95823,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4)",7,,voltage-gated cation channel activity,,,ISO,RGD:2740 ,J:155856 
MGI:1933206,Grin3a,"glutamate receptor ionotropic, NMDA3A",4,,calcium channel activity,,,IDA,,J:66481 
MGI:1933206,Grin3a,"glutamate receptor ionotropic, NMDA3A",4,,calcium channel activity,,,IMP,MGI:2387963 ,J:85752 
MGI:1933206,Grin3a,"glutamate receptor ionotropic, NMDA3A",4,,ionotropic glutamate receptor activity,,,ISO,RGD:621704 ,J:155856 
MGI:1933206,Grin3a,"glutamate receptor ionotropic, NMDA3A",4,,NMDA glutamate receptor activity,,,IMP,MGI:2387963 ,J:85752 
MGI:1933206,Grin3a,"glutamate receptor ionotropic, NMDA3A",4,,NMDA glutamate receptor activity,,,IPI,P35438 ,J:66481 
MGI:1933206,Grin3a,"glutamate receptor ionotropic, NMDA3A",4,,NMDA glutamate receptor activity,,,ISO,RGD:621704 ,J:155856 
MGI:1933206,Grin3a,"glutamate receptor ionotropic, NMDA3A",4,,NMDA glutamate receptor activity,,,ISO,Q8TCU5 ,J:164563 
MGI:1933206,Grin3a,"glutamate receptor ionotropic, NMDA3A",4,contributes_to,NMDA glutamate receptor activity,,,ISO,RGD:621704 ,J:155856 
MGI:2150393,Grin3b,"glutamate receptor, ionotropic, NMDA3B",10,contributes_to,calcium channel activity,,,IMP,,J:114130 
MGI:2150393,Grin3b,"glutamate receptor, ionotropic, NMDA3B",10,,cation channel activity,,,ISO,RGD:621705 ,J:155856 
MGI:2150393,Grin3b,"glutamate receptor, ionotropic, NMDA3B",10,,extracellularly glutamate-gated ion channel activity,,,IEA,IPR019594 ,J:72247 
MGI:2150393,Grin3b,"glutamate receptor, ionotropic, NMDA3B",10,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:2150393,Grin3b,"glutamate receptor, ionotropic, NMDA3B",10,,ionotropic glutamate receptor activity,,,IEA,IPR001320 IPR019594 ,J:72247 
MGI:1351344,Grm7,"glutamate receptor, metabotropic 7",6,,voltage-gated calcium channel activity,,,IDA,,J:114768 
MGI:1096392,Hcn1,"hyperpolarization-activated, cyclic nucleotide-gated K+ 1",13,,intracellular cAMP activated cation channel activity,,,IMP,,J:202583 
MGI:1096392,Hcn1,"hyperpolarization-activated, cyclic nucleotide-gated K+ 1",13,,ion channel activity,,,IEA,IPR005821 ,J:72247 
MGI:1096392,Hcn1,"hyperpolarization-activated, cyclic nucleotide-gated K+ 1",13,,potassium channel activity,,,IEA,KW-0631 ,J:60000 
MGI:1096392,Hcn1,"hyperpolarization-activated, cyclic nucleotide-gated K+ 1",13,,sodium channel activity,,,IEA,KW-0894 ,J:60000 
MGI:1096392,Hcn1,"hyperpolarization-activated, cyclic nucleotide-gated K+ 1",13,,voltage-gated cation channel activity,,,ISO,O60741 ,J:164563 
MGI:1096392,Hcn1,"hyperpolarization-activated, cyclic nucleotide-gated K+ 1",13,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:1096392,Hcn1,"hyperpolarization-activated, cyclic nucleotide-gated K+ 1",13,,voltage-gated potassium channel activity,,,IMP,,J:202583 
MGI:1096392,Hcn1,"hyperpolarization-activated, cyclic nucleotide-gated K+ 1",13,,voltage-gated potassium channel activity,,,ISO,O60741 ,J:164563 
MGI:1096392,Hcn1,"hyperpolarization-activated, cyclic nucleotide-gated K+ 1",13,,voltage-gated sodium channel activity,,,ISO,O60741 ,J:164563 
MGI:1298210,Hcn2,"hyperpolarization-activated, cyclic nucleotide-gated K+ 2",10,,intracellular cAMP activated cation channel activity,,,ISO,Q9UL51 ,J:164563 
MGI:1298210,Hcn2,"hyperpolarization-activated, cyclic nucleotide-gated K+ 2",10,,ion channel activity,,,IEA,IPR005821 ,J:72247 
MGI:1298210,Hcn2,"hyperpolarization-activated, cyclic nucleotide-gated K+ 2",10,,potassium channel activity,,,IEA,KW-0631 ,J:60000 
MGI:1298210,Hcn2,"hyperpolarization-activated, cyclic nucleotide-gated K+ 2",10,,sodium channel activity,,,IEA,KW-0894 ,J:60000 
MGI:1298210,Hcn2,"hyperpolarization-activated, cyclic nucleotide-gated K+ 2",10,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:1298210,Hcn2,"hyperpolarization-activated, cyclic nucleotide-gated K+ 2",10,,voltage-gated potassium channel activity,,,IBA,PTN000025348 ,J:161428 
MGI:1298210,Hcn2,"hyperpolarization-activated, cyclic nucleotide-gated K+ 2",10,,voltage-gated potassium channel activity,,,ISO,Q9UL51 ,J:164563 
MGI:1298210,Hcn2,"hyperpolarization-activated, cyclic nucleotide-gated K+ 2",10,,voltage-gated sodium channel activity,,,ISO,Q9UL51 ,J:164563 
MGI:1298211,Hcn3,"hyperpolarization-activated, cyclic nucleotide-gated K+ 3",3,NOT,intracellular cAMP activated cation channel activity,,,IDA,,J:100888 
MGI:1298211,Hcn3,"hyperpolarization-activated, cyclic nucleotide-gated K+ 3",3,,ion channel activity,,,IEA,IPR005821 ,J:72247 
MGI:1298211,Hcn3,"hyperpolarization-activated, cyclic nucleotide-gated K+ 3",3,,potassium channel activity,,,IEA,KW-0631 ,J:60000 
MGI:1298211,Hcn3,"hyperpolarization-activated, cyclic nucleotide-gated K+ 3",3,,sodium channel activity,,,IEA,KW-0894 ,J:60000 
MGI:1298211,Hcn3,"hyperpolarization-activated, cyclic nucleotide-gated K+ 3",3,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:1298211,Hcn3,"hyperpolarization-activated, cyclic nucleotide-gated K+ 3",3,,voltage-gated potassium channel activity,,,IDA,,J:100888 
MGI:1298211,Hcn3,"hyperpolarization-activated, cyclic nucleotide-gated K+ 3",3,,voltage-gated potassium channel activity,,,ISO,Q9P1Z3 ,J:164563 
MGI:1298211,Hcn3,"hyperpolarization-activated, cyclic nucleotide-gated K+ 3",3,,voltage-gated sodium channel activity,,,ISO,Q9P1Z3 ,J:164563 
MGI:1298209,Hcn4,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4",9,,intracellular cAMP activated cation channel activity,,,IMP,MGI:2684538 ,J:86988 
MGI:1298209,Hcn4,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4",9,,intracellular cAMP activated cation channel activity,,,ISO,Q9Y3Q4 ,J:164563 
MGI:1298209,Hcn4,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4",9,,ion channel activity,,,IEA,IPR005821 ,J:72247 
MGI:1298209,Hcn4,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4",9,,potassium channel activity,,,IEA,KW-0631 ,J:60000 
MGI:1298209,Hcn4,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4",9,,sodium channel activity,,,IEA,KW-0894 ,J:60000 
MGI:1298209,Hcn4,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4",9,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:1298209,Hcn4,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4",9,,voltage-gated potassium channel activity,,,IBA,PTN000025348 ,J:161428 
MGI:1298209,Hcn4,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4",9,,voltage-gated potassium channel activity,,,ISO,Q9Y3Q4 ,J:164563 
MGI:1298209,Hcn4,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4",9,,voltage-gated potassium channel activity involved in SA node cell action potential depolarization,,,ISO,Q9Y3Q4 ,J:164563 
MGI:1298209,Hcn4,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4",9,,voltage-gated sodium channel activity,,,ISO,Q9Y3Q4 ,J:164563 
MGI:96738,Hikeshi,heat shock protein nuclear import factor,7,,protein transporter activity,,,ISO,Q53FT3 ,J:164563 
MGI:1917171,Hnrnpa3,heterogeneous nuclear ribonucleoprotein A3,2,,RNA transmembrane transporter activity,,,ISO,RGD:727807 ,J:155856 
MGI:1196620,Hpn,hepsin,7,,calcium-activated potassium channel activity,,,IMP,,J:123922 
MGI:105112,Hpx,hemopexin,7,,heme transporter activity,,,IEA,IPR016358 ,J:72247 
MGI:107619,Hrh1,histamine receptor H1,6,,calcium ion transmembrane transporter activity,,,ISO,P31389 ,J:65272 
MGI:96282,Htr3a,5-hydroxytryptamine (serotonin) receptor 3A,9,,extracellular ligand-gated ion channel activity,,,IEA,IPR006202 IPR036734 ,J:72247 
MGI:96282,Htr3a,5-hydroxytryptamine (serotonin) receptor 3A,9,,ion channel activity,,,IEA,IPR006201 ,J:72247 
MGI:96282,Htr3a,5-hydroxytryptamine (serotonin) receptor 3A,9,,ligand-gated ion channel activity,,,IEA,IPR008132 IPR008133 ,J:72247 
MGI:96282,Htr3a,5-hydroxytryptamine (serotonin) receptor 3A,9,,serotonin-gated cation-selective channel activity,,,IBA,PTN001054693 ,J:161428 
MGI:96282,Htr3a,5-hydroxytryptamine (serotonin) receptor 3A,9,,serotonin-gated cation-selective channel activity,,,ISO,P46098 ,J:30225 J:164563 
MGI:96282,Htr3a,5-hydroxytryptamine (serotonin) receptor 3A,9,,serotonin-gated cation-selective channel activity,,,ISO,RGD:61818 ,J:155856 
MGI:1861899,Htr3b,5-hydroxytryptamine (serotonin) receptor 3B,9,,extracellular ligand-gated ion channel activity,,,IEA,IPR006202 IPR036734 ,J:72247 
MGI:1861899,Htr3b,5-hydroxytryptamine (serotonin) receptor 3B,9,,ion channel activity,,,IEA,IPR006201 ,J:72247 
MGI:1861899,Htr3b,5-hydroxytryptamine (serotonin) receptor 3B,9,,ligand-gated ion channel activity,,,IEA,IPR008132 IPR008134 ,J:72247 
MGI:1861899,Htr3b,5-hydroxytryptamine (serotonin) receptor 3B,9,,serotonin-gated cation-selective channel activity,,,IDA,,J:62799 
MGI:1861899,Htr3b,5-hydroxytryptamine (serotonin) receptor 3B,9,,serotonin-gated cation-selective channel activity,,,ISO,O95264 ,J:164563 
MGI:1861899,Htr3b,5-hydroxytryptamine (serotonin) receptor 3B,9,,serotonin-gated cation-selective channel activity,,,ISS,,J:62799 
MGI:1921346,Hvcn1,hydrogen voltage-gated channel 1,5,,ion channel activity,,,IEA,IPR005821 ,J:72247 
MGI:1921346,Hvcn1,hydrogen voltage-gated channel 1,5,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:1921346,Hvcn1,hydrogen voltage-gated channel 1,5,,voltage-gated proton channel activity,,,IDA,,J:108335 
MGI:1921346,Hvcn1,hydrogen voltage-gated channel 1,5,,voltage-gated proton channel activity,,,ISO,Q96D96 ,J:164563 
MGI:2687319,Il1rapl1,interleukin 1 receptor accessory protein-like 1,X,,voltage-gated calcium channel activity,,,ISO,RGD:727891 ,J:155856 
MGI:1923001,Ipo4,importin 4,14,,protein transporter activity,,,IBA,PTN000055427 ,J:161428 
MGI:1917822,Ipo5,importin 5,14,,protein transporter activity,,,IDA,,J:189990 
MGI:2152414,Ipo7,importin 7,7,,protein transporter activity,,,IBA,PTN000108134 ,J:161428 
MGI:2444611,Ipo8,importin 8,6,,"ATPase activity, coupled to transmembrane movement of substances",,,ISA,BAA92227 ,J:76404 
MGI:2444611,Ipo8,importin 8,6,,protein transporter activity,,,IBA,PTN000108134 ,J:161428 
MGI:1918944,Ipo9,importin 9,1,,protein transporter activity,,,IBA,PTN000108134 ,J:161428 
MGI:1918944,Ipo9,importin 9,1,,protein transporter activity,,,ISO,Q96P70 ,J:164563 
MGI:2442377,Ipo11,importin 11,13,,protein transporter activity,,,IDA,,J:74290 
MGI:2385205,Ipo13,importin 13,4,,protein transporter activity,,,IBA,PTN000270925 ,J:161428 
MGI:96608,Itgav,integrin alpha V,2,,voltage-gated calcium channel activity,,,ISO,P06756 ,J:164563 
MGI:1306802,Itgb1bp1,integrin beta 1 binding protein 1,12,,protein transporter activity,,,ISO,O14713 ,J:164563 
