MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:1922534,Bcdin3d,BCDIN3 domain containing,15,,methyltransferase activity,,,IEA,IPR010675 IPR024160 ,J:72247 
MGI:1922534,Bcdin3d,BCDIN3 domain containing,15,,O-methyltransferase activity,,,ISO,Q7Z5W3 ,J:164563 
MGI:1922534,Bcdin3d,BCDIN3 domain containing,15,,RNA methyltransferase activity,,,ISO,Q7Z5W3 ,J:164563 
MGI:1922534,Bcdin3d,BCDIN3 domain containing,15,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:894278,Bche,butyrylcholinesterase,3,,acetylcholinesterase activity,,,IDA,,J:156049 
MGI:894278,Bche,butyrylcholinesterase,3,,carboxylic ester hydrolase activity,,,IEA,KW-0719 ,J:60000 
MGI:894278,Bche,butyrylcholinesterase,3,,cholinesterase activity,,,ISO,RGD:619996 ,J:155856 
MGI:894278,Bche,butyrylcholinesterase,3,,cholinesterase activity,,,ISO,P06276 ,J:164563 
MGI:894278,Bche,butyrylcholinesterase,3,,hydrolase activity,,,IEA,KW-0378 ,J:60000 
MGI:107701,Bckdha,"branched chain ketoacid dehydrogenase E1, alpha polypeptide",7,,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity,,,IEA,IPR034616 ,J:72247 
MGI:107701,Bckdha,"branched chain ketoacid dehydrogenase E1, alpha polypeptide",7,,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity,,,IEA,1.2.4.4 ,J:72245 
MGI:107701,Bckdha,"branched chain ketoacid dehydrogenase E1, alpha polypeptide",7,,alpha-ketoacid dehydrogenase activity,,,ISO,P12694 ,J:164563 
MGI:107701,Bckdha,"branched chain ketoacid dehydrogenase E1, alpha polypeptide",7,,oxidoreductase activity,,,IEA,KW-0560 ,J:60000 
MGI:107701,Bckdha,"branched chain ketoacid dehydrogenase E1, alpha polypeptide",7,,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",,,IEA,IPR001017 ,J:72247 
MGI:88137,Bckdhb,"branched chain ketoacid dehydrogenase E1, beta polypeptide",9,,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity,,,IEA,1.2.4.4 ,J:72245 
MGI:88137,Bckdhb,"branched chain ketoacid dehydrogenase E1, beta polypeptide",9,,alpha-ketoacid dehydrogenase activity,,,IDA,,J:48080 
MGI:88137,Bckdhb,"branched chain ketoacid dehydrogenase E1, beta polypeptide",9,contributes_to,alpha-ketoacid dehydrogenase activity,,,ISO,P21953 ,J:164563 
MGI:88137,Bckdhb,"branched chain ketoacid dehydrogenase E1, beta polypeptide",9,,catalytic activity,,,IEA,IPR009014 ,J:72247 
MGI:88137,Bckdhb,"branched chain ketoacid dehydrogenase E1, beta polypeptide",9,,oxidoreductase activity,,,IEA,KW-0560 ,J:60000 
MGI:1276121,Bckdk,branched chain ketoacid dehydrogenase kinase,7,,[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity,,,ISO,RGD:2198 ,J:155856 
MGI:1276121,Bckdk,branched chain ketoacid dehydrogenase kinase,7,,kinase activity,,,IEA,KW-0418 ,J:60000 
MGI:1276121,Bckdk,branched chain ketoacid dehydrogenase kinase,7,,protein kinase activity,,,IDA,,J:48080 
MGI:1276121,Bckdk,branched chain ketoacid dehydrogenase kinase,7,,protein serine/threonine kinase activity,,,ISO,RGD:2198 ,J:155856 
MGI:1276121,Bckdk,branched chain ketoacid dehydrogenase kinase,7,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:1276121,Bckdk,branched chain ketoacid dehydrogenase kinase,7,,"transferase activity, transferring phosphorus-containing groups",,,IEA,IPR004358 ,J:72247 
MGI:1926923,Bco1,beta-carotene oxygenase 1,8,,"beta-carotene 15,15'-monooxygenase activity",,,IDA,,J:67765 
MGI:1926923,Bco1,beta-carotene oxygenase 1,8,,"beta-carotene 15,15'-monooxygenase activity",,,ISO,RGD:70981 ,J:155856 
MGI:1926923,Bco1,beta-carotene oxygenase 1,8,,"beta-carotene 15,15'-monooxygenase activity",,,ISO,Q9HAY6 ,J:164563 
MGI:1926923,Bco1,beta-carotene oxygenase 1,8,,"beta-carotene 15,15'-monooxygenase activity",,,ISS,,J:66309 
MGI:1926923,Bco1,beta-carotene oxygenase 1,8,,dioxygenase activity,,,IEA,KW-0223 ,J:60000 
MGI:1926923,Bco1,beta-carotene oxygenase 1,8,,oxidoreductase activity,,,IEA,KW-0560 ,J:60000 
MGI:1926923,Bco1,beta-carotene oxygenase 1,8,,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",,,IEA,IPR004294 ,J:72247 
MGI:2177469,Bco2,beta-carotene oxygenase 2,9,,"beta,beta-carotene-9',10'-cleaving oxygenase activity",,,IEA,1.13.11.71 ,J:72245 
MGI:2177469,Bco2,beta-carotene oxygenase 2,9,,dioxygenase activity,,,IEA,KW-0223 ,J:60000 
MGI:2177469,Bco2,beta-carotene oxygenase 2,9,,oxidoreductase activity,,,IEA,KW-0560 ,J:60000 
MGI:2177469,Bco2,beta-carotene oxygenase 2,9,,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",,,IDA,,J:74948 J:170742 
MGI:2177469,Bco2,beta-carotene oxygenase 2,9,,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",,,ISO,Q9BYV7 ,J:164563 
MGI:1918708,Bcor,BCL6 interacting corepressor,X,contributes_to,ubiquitin-protein transferase activity,,,ISO,Q6W2J9 ,J:164563 
MGI:88141,Bcr,breakpoint cluster region,10,,kinase activity,,,IEA,KW-0418 ,J:60000 
MGI:88141,Bcr,breakpoint cluster region,10,,protein serine/threonine kinase activity,,,IEA,IPR015123 ,J:72247 
MGI:88141,Bcr,breakpoint cluster region,10,,protein serine/threonine kinase activity,,,IEA,KW-0723 ,J:60000 
MGI:88141,Bcr,breakpoint cluster region,10,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:1919161,Bdh1,"3-hydroxybutyrate dehydrogenase, type 1",16,,3-hydroxybutyrate dehydrogenase activity,,,ISO,Q02338 ,J:164563 
MGI:1919161,Bdh1,"3-hydroxybutyrate dehydrogenase, type 1",16,,3-hydroxybutyrate dehydrogenase activity,,,ISO,RGD:620131 ,J:155856 
MGI:1919161,Bdh1,"3-hydroxybutyrate dehydrogenase, type 1",16,,catalytic activity,,,IEA,KW-0021 ,J:60000 
MGI:1919161,Bdh1,"3-hydroxybutyrate dehydrogenase, type 1",16,,oxidoreductase activity,,,IEA,KW-0560 ,J:60000 
MGI:1919161,Bdh1,"3-hydroxybutyrate dehydrogenase, type 1",16,,oxidoreductase activity,,,IEA,IPR020904 ,J:72247 
MGI:1917022,Bdh2,"3-hydroxybutyrate dehydrogenase, type 2",3,,3-hydroxybutyrate dehydrogenase activity,,,ISO,Q9BUT1 ,J:164563 
MGI:1917022,Bdh2,"3-hydroxybutyrate dehydrogenase, type 2",3,,oxidoreductase activity,,,IEA,KW-0560 ,J:60000 
MGI:1917022,Bdh2,"3-hydroxybutyrate dehydrogenase, type 2",3,,oxidoreductase activity,,,IEA,IPR020904 ,J:72247 
MGI:1917022,Bdh2,"3-hydroxybutyrate dehydrogenase, type 2",3,,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",,,IMP,,J:163023 
MGI:1914368,Bfar,bifunctional apoptosis regulator,16,,ubiquitin protein ligase activity,,,IBA,PTN000407857 ,J:161428 
MGI:1914368,Bfar,bifunctional apoptosis regulator,16,,ubiquitin protein ligase activity,,,ISO,Q9NZS9 ,J:164563 
MGI:1339972,Bhmt,betaine-homocysteine methyltransferase,13,,betaine-homocysteine S-methyltransferase activity,,,IDA,,J:93942 
MGI:1339972,Bhmt,betaine-homocysteine methyltransferase,13,,betaine-homocysteine S-methyltransferase activity,,,ISO,RGD:621496 ,J:155856 
MGI:1339972,Bhmt,betaine-homocysteine methyltransferase,13,,betaine-homocysteine S-methyltransferase activity,,,ISO,Q93088 ,J:164563 
MGI:1339972,Bhmt,betaine-homocysteine methyltransferase,13,,methyltransferase activity,,,ISO,RGD:621496 ,J:155856 
MGI:1891379,Bhmt2,betaine-homocysteine methyltransferase 2,13,,betaine-homocysteine S-methyltransferase activity,,,IEA,IPR017226 ,J:72247 
MGI:1891379,Bhmt2,betaine-homocysteine methyltransferase 2,13,,methyltransferase activity,,,IEA,KW-0489 ,J:60000 
MGI:1891379,Bhmt2,betaine-homocysteine methyltransferase 2,13,,S-adenosylmethionine-homocysteine S-methyltransferase activity,,,ISO,AF257473 ,J:66053 
MGI:1891379,Bhmt2,betaine-homocysteine methyltransferase 2,13,,S-methylmethionine-homocysteine S-methyltransferase activity,,,ISO,Q9H2M3 ,J:164563 
MGI:1891379,Bhmt2,betaine-homocysteine methyltransferase 2,13,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:1197009,Birc2,baculoviral IAP repeat-containing 2,9,,transferase activity,,,ISO,Q13490 ,J:164563 
MGI:1197009,Birc2,baculoviral IAP repeat-containing 2,9,,ubiquitin-protein transferase activity,,,IBA,PTN000005165 ,J:161428 
MGI:1197009,Birc2,baculoviral IAP repeat-containing 2,9,,ubiquitin-protein transferase activity,,,ISO,Q13490 ,J:164563 
MGI:1197007,Birc3,baculoviral IAP repeat-containing 3,9,,transferase activity,,,ISO,Q13489 ,J:164563 
MGI:1197007,Birc3,baculoviral IAP repeat-containing 3,9,,ubiquitin-protein transferase activity,,,IBA,PTN000005165 ,J:161428 
MGI:1197007,Birc3,baculoviral IAP repeat-containing 3,9,,ubiquitin-protein transferase activity,,,ISO,Q13489 ,J:164563 
MGI:1203517,Birc5,baculoviral IAP repeat-containing 5,11,,ubiquitin-protein transferase activity,,,IBA,PTN000005165 ,J:161428 
MGI:1276108,Birc6,baculoviral IAP repeat-containing 6,17,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:1276108,Birc6,baculoviral IAP repeat-containing 6,17,,ubiquitin conjugating enzyme activity,,,IDA,,J:48143 
MGI:1276108,Birc6,baculoviral IAP repeat-containing 6,17,,ubiquitin-protein transferase activity,,,ISO,Q9NR09 ,J:164563 
MGI:2676458,Birc7,baculoviral IAP repeat-containing 7 (livin),2,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:2676458,Birc7,baculoviral IAP repeat-containing 7 (livin),2,,ubiquitin-protein transferase activity,,,IBA,PTN000005165 ,J:161428 
MGI:2676458,Birc7,baculoviral IAP repeat-containing 7 (livin),2,,ubiquitin-protein transferase activity,,,ISO,Q96CA5 ,J:164563 
MGI:88169,Blk,B lymphoid kinase,14,,kinase activity,,,IEA,KW-0418 ,J:60000 
MGI:88169,Blk,B lymphoid kinase,14,,non-membrane spanning protein tyrosine kinase activity,,,IBA,PTN000700357 ,J:161428 
MGI:88169,Blk,B lymphoid kinase,14,,non-membrane spanning protein tyrosine kinase activity,,,ISO,P51451 ,J:164563 
MGI:88169,Blk,B lymphoid kinase,14,,protein kinase activity,,,IEA,IPR000719 IPR001245 ,J:72247 
MGI:88169,Blk,B lymphoid kinase,14,,protein tyrosine kinase activity,,,IEA,KW-0829 ,J:60000 
MGI:88169,Blk,B lymphoid kinase,14,,protein tyrosine kinase activity,,,IEA,IPR020635 ,J:72247 
MGI:88169,Blk,B lymphoid kinase,14,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,annealing helicase activity,,,ISO,P54132 ,J:164563 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,ATP-dependent 3'-5' DNA helicase activity,,,IDA,,J:51306 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,ATP-dependent DNA helicase activity,,,ISO,P54132 ,J:164563 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,ATP-dependent helicase activity,,,ISO,P54132 ,J:164563 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,ATPase activity,,,ISO,P54132 ,J:164563 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,catalytic activity,,,IEA,IPR010997 ,J:72247 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,DNA helicase activity,,,ISO,P54132 ,J:164563 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,DNA-dependent ATPase activity,,,ISO,P54132 ,J:164563 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,forked DNA-dependent helicase activity,,,ISO,P54132 ,J:164563 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,four-way junction helicase activity,,,IBA,PTN000344873 ,J:161428 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,four-way junction helicase activity,,,ISO,P54132 ,J:164563 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,helicase activity,,,ISO,P54132 ,J:164563 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,hydrolase activity,,,IEA,KW-0378 ,J:60000 
MGI:1328362,Blm,"Bloom syndrome, RecQ like helicase",7,,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",,,IEA,IPR012532 ,J:72247 
MGI:1345186,Blmh,bleomycin hydrolase,11,,aminopeptidase activity,,,ISO,Q13867 ,J:164563 
MGI:1345186,Blmh,bleomycin hydrolase,11,,cysteine-type endopeptidase activity,,,IEA,IPR004134 ,J:72247 
MGI:1345186,Blmh,bleomycin hydrolase,11,,cysteine-type peptidase activity,,,IBA,PTN001621808 ,J:161428 
MGI:1345186,Blmh,bleomycin hydrolase,11,,hydrolase activity,,,IEA,KW-0378 ,J:60000 
MGI:1345186,Blmh,bleomycin hydrolase,11,,peptidase activity,,,IMP,MGI:1861798 ,J:54585 
MGI:1920939,Bloc1s2,"biogenesis of lysosomal organelles complex-1, subunit 2",19,,oxidoreductase activity,,,IBA,PTN000072052 ,J:161428 
MGI:88170,Blvra,biliverdin reductase A,2,,biliverdin reductase activity,happens in extraembryonic component|happens in placenta|happens in uterus|happens in spleen,,IDA,,J:91332 
MGI:88170,Blvra,biliverdin reductase A,2,,biliverdin reductase activity,,,ISO,P53004 ,J:164563 
MGI:88170,Blvra,biliverdin reductase A,2,,biliverdin reductase activity,,,ISO,M81681 ,J:77610 
MGI:88170,Blvra,biliverdin reductase A,2,,oxidoreductase activity,,,IEA,KW-0560 ,J:60000 
MGI:88170,Blvra,biliverdin reductase A,2,,oxidoreductase activity,,,IEA,IPR000683 ,J:72247 
MGI:2385271,Blvrb,biliverdin reductase B (flavin reductase (NADPH)),7,,biliverdin reductase activity,,,ISO,P30043 ,J:164563 
MGI:2385271,Blvrb,biliverdin reductase B (flavin reductase (NADPH)),7,,oxidoreductase activity,,,IEA,KW-0560 ,J:60000 
MGI:2385271,Blvrb,biliverdin reductase B (flavin reductase (NADPH)),7,,riboflavin reductase (NADPH) activity,,,ISO,P30043 ,J:164563 
MGI:88176,Bmp1,bone morphogenetic protein 1,14,,hydrolase activity,,,IEA,KW-0378 ,J:60000 
MGI:88176,Bmp1,bone morphogenetic protein 1,14,,metalloendopeptidase activity,,,IDA,,J:146963 
MGI:88176,Bmp1,bone morphogenetic protein 1,14,,metalloendopeptidase activity,,,TAS,,J:36830 
MGI:88176,Bmp1,bone morphogenetic protein 1,14,,metallopeptidase activity,,,IEA,IPR006026 IPR024079 ,J:72247 
MGI:88176,Bmp1,bone morphogenetic protein 1,14,,metallopeptidase activity,,,IEA,KW-0482 ,J:60000 
MGI:88176,Bmp1,bone morphogenetic protein 1,14,,peptidase activity,,,ISO,P13497 ,J:80907 J:164563 
MGI:88177,Bmp2,bone morphogenetic protein 2,2,,retinol dehydrogenase activity,,,IDA,,J:121229 
MGI:2155456,Bmp2k,BMP2 inducible kinase,5,,kinase activity,,,IEA,KW-0418 ,J:60000 
MGI:2155456,Bmp2k,BMP2 inducible kinase,5,,protein kinase activity,,,IDA,,J:72546 
MGI:2155456,Bmp2k,BMP2 inducible kinase,5,,protein serine/threonine kinase activity,,,IBA,PTN000539981 ,J:161428 
MGI:2155456,Bmp2k,BMP2 inducible kinase,5,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:1338938,Bmpr1a,"bone morphogenetic protein receptor, type 1A",14,,BMP receptor activity,,,IMP,,J:229306 
MGI:1338938,Bmpr1a,"bone morphogenetic protein receptor, type 1A",14,,kinase activity,,,IEA,KW-0418 ,J:60000 
MGI:1338938,Bmpr1a,"bone morphogenetic protein receptor, type 1A",14,,protein kinase activity,,,IEA,IPR000719 IPR008271 ,J:72247 
MGI:1338938,Bmpr1a,"bone morphogenetic protein receptor, type 1A",14,,protein serine/threonine kinase activity,,,ISO,P36894 ,J:164563 
MGI:1338938,Bmpr1a,"bone morphogenetic protein receptor, type 1A",14,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:1338938,Bmpr1a,"bone morphogenetic protein receptor, type 1A",14,,transmembrane receptor protein serine/threonine kinase activity,,,IEA,IPR000333 IPR000472 IPR003605 ,J:72247 
MGI:107191,Bmpr1b,"bone morphogenetic protein receptor, type 1B",3,,kinase activity,,,IEA,KW-0418 ,J:60000 
MGI:107191,Bmpr1b,"bone morphogenetic protein receptor, type 1B",3,,protein kinase activity,,,IEA,IPR000719 IPR001245 IPR008271 ,J:72247 
MGI:107191,Bmpr1b,"bone morphogenetic protein receptor, type 1B",3,,protein serine/threonine kinase activity,,,ISO,O00238 ,J:164563 
MGI:107191,Bmpr1b,"bone morphogenetic protein receptor, type 1B",3,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:107191,Bmpr1b,"bone morphogenetic protein receptor, type 1B",3,,"transforming growth factor beta receptor activity, type I",,,IMP,,J:69633 
MGI:107191,Bmpr1b,"bone morphogenetic protein receptor, type 1B",3,,transforming growth factor beta-activated receptor activity,,,TAS,,J:59288 
MGI:107191,Bmpr1b,"bone morphogenetic protein receptor, type 1B",3,,transmembrane receptor protein serine/threonine kinase activity,,,ISO,O00238 ,J:164563 
MGI:1095407,Bmpr2,"bone morphogenetic protein receptor, type II (serine/threonine kinase)",1,,BMP receptor activity,,,IMP,,J:229306 
MGI:1095407,Bmpr2,"bone morphogenetic protein receptor, type II (serine/threonine kinase)",1,,kinase activity,,,IEA,KW-0418 ,J:60000 
MGI:1095407,Bmpr2,"bone morphogenetic protein receptor, type II (serine/threonine kinase)",1,,protein kinase activity,,,IEA,IPR000719 ,J:72247 
MGI:1095407,Bmpr2,"bone morphogenetic protein receptor, type II (serine/threonine kinase)",1,,protein serine/threonine kinase activity,,,IEA,KW-0723 ,J:60000 
MGI:1095407,Bmpr2,"bone morphogenetic protein receptor, type II (serine/threonine kinase)",1,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:2446132,Bms1,"BMS1, ribosome biogenesis factor",6,,GTPase activity,,,IBA,PTN000304594 ,J:161428 
MGI:2141466,Bmt2,base methyltransferase of 25S rRNA 2,6,,methyltransferase activity,,,IEA,KW-0489 ,J:60000 
MGI:2141466,Bmt2,base methyltransferase of 25S rRNA 2,6,,rRNA (adenine) methyltransferase activity,,,IBA,PTN001842290 ,J:161428 
MGI:2141466,Bmt2,base methyltransferase of 25S rRNA 2,6,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:1101778,Bmx,BMX non-receptor tyrosine kinase,X,,kinase activity,,,IEA,KW-0418 ,J:60000 
MGI:1101778,Bmx,BMX non-receptor tyrosine kinase,X,,non-membrane spanning protein tyrosine kinase activity,,,IBA,PTN000700357 ,J:161428 
MGI:1101778,Bmx,BMX non-receptor tyrosine kinase,X,,non-membrane spanning protein tyrosine kinase activity,,,ISO,P51813 ,J:164563 
MGI:1101778,Bmx,BMX non-receptor tyrosine kinase,X,,protein kinase activity,,,IEA,IPR000719 IPR001245 IPR008266 ,J:72247 
MGI:1101778,Bmx,BMX non-receptor tyrosine kinase,X,,protein tyrosine kinase activity,,,IEA,KW-0829 ,J:60000 
MGI:1101778,Bmx,BMX non-receptor tyrosine kinase,X,,protein tyrosine kinase activity,,,IEA,IPR020635 ,J:72247 
MGI:1101778,Bmx,BMX non-receptor tyrosine kinase,X,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:1098242,Bpgm,"2,3-bisphosphoglycerate mutase",6,,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity",,,IBA,PTN000231842 ,J:161428 
MGI:1098242,Bpgm,"2,3-bisphosphoglycerate mutase",6,,bisphosphoglycerate mutase activity,,,IEA,5.4.2.4 ,J:72245 
MGI:1098242,Bpgm,"2,3-bisphosphoglycerate mutase",6,,catalytic activity,,,IEA,IPR001345 ,J:72247 
MGI:1098242,Bpgm,"2,3-bisphosphoglycerate mutase",6,,hydrolase activity,,,IEA,KW-0378 ,J:60000 
MGI:1098242,Bpgm,"2,3-bisphosphoglycerate mutase",6,,"intramolecular transferase activity, phosphotransferases",,,IEA,IPR005952 ,J:72247 
MGI:1098242,Bpgm,"2,3-bisphosphoglycerate mutase",6,,isomerase activity,,,IEA,KW-0413 ,J:60000 
MGI:1098242,Bpgm,"2,3-bisphosphoglycerate mutase",6,,phosphoglycerate mutase activity,,,IEA,IPR005952 ,J:72247 
MGI:1915271,Bphl,"biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)",13,,hydrolase activity,,,IBA,PTN000105988 ,J:161428 
MGI:1338800,Bpnt1,bisphosphate 3'-nucleotidase 1,1,,"3'(2'),5'-bisphosphate nucleotidase activity",,,IDA,,J:54522 
MGI:1338800,Bpnt1,bisphosphate 3'-nucleotidase 1,1,,"3'(2'),5'-bisphosphate nucleotidase activity",,,ISO,RGD:621833 ,J:155856 
MGI:1338800,Bpnt1,bisphosphate 3'-nucleotidase 1,1,,hydrolase activity,,,IEA,KW-0378 ,J:60000 
MGI:1338800,Bpnt1,bisphosphate 3'-nucleotidase 1,1,,"inositol-1,4-bisphosphate 1-phosphatase activity",,,ISO,RGD:621833 ,J:155856 
MGI:2444008,Bptf,bromodomain PHD finger transcription factor,11,contributes_to,DNA-dependent ATPase activity,,,ISO,Q12830 ,J:164563 
MGI:88190,Braf,Braf transforming gene,6,,kinase activity,,,IEA,KW-0418 ,J:60000 
MGI:88190,Braf,Braf transforming gene,6,,MAP kinase kinase kinase activity,,,IBA,PTN002356460 ,J:161428 
MGI:88190,Braf,Braf transforming gene,6,,MAP kinase kinase kinase activity,,,ISO,RGD:619908 ,J:155856 
MGI:88190,Braf,Braf transforming gene,6,,protein kinase activity,,,IDA,,J:186066 
MGI:88190,Braf,Braf transforming gene,6,,protein kinase activity,,,ISO,P15056 ,J:164563 
MGI:88190,Braf,Braf transforming gene,6,,protein serine/threonine kinase activity,,,ISO,P15056 ,J:164563 
MGI:88190,Braf,Braf transforming gene,6,,protein serine/threonine kinase activity,,,ISO,RGD:619908 ,J:155856 
MGI:88190,Braf,Braf transforming gene,6,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:1919649,Brap,BRCA1 associated protein,5,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:1919649,Brap,BRCA1 associated protein,5,,ubiquitin protein ligase activity,,,ISO,Q7Z569 ,J:73065 
MGI:1919649,Brap,BRCA1 associated protein,5,,ubiquitin-protein transferase activity,,,ISO,Q7Z569 ,J:164563 
MGI:104537,Brca1,"breast cancer 1, early onset",11,,transferase activity,,,IEA,KW-0808 ,J:60000 
MGI:104537,Brca1,"breast cancer 1, early onset",11,,ubiquitin-protein transferase activity,,,IBA,PTN000349139 ,J:161428 
MGI:104537,Brca1,"breast cancer 1, early onset",11,,ubiquitin-protein transferase activity,,,ISO,P38398 ,J:164563 
MGI:109337,Brca2,"breast cancer 2, early onset",5,,H3 histone acetyltransferase activity,,,ISO,P51587 ,J:164563 
MGI:109337,Brca2,"breast cancer 2, early onset",5,,H4 histone acetyltransferase activity,,,ISO,P51587 ,J:164563 
MGI:2389572,Brcc3,"BRCA1/BRCA2-containing complex, subunit 3",X,,hydrolase activity,,,IEA,KW-0378 ,J:60000 
MGI:2389572,Brcc3,"BRCA1/BRCA2-containing complex, subunit 3",X,,metallopeptidase activity,,,ISO,P46736 ,J:164563 
MGI:2389572,Brcc3,"BRCA1/BRCA2-containing complex, subunit 3",X,,peptidase activity,,,IEA,KW-0645 ,J:60000 
MGI:2389572,Brcc3,"BRCA1/BRCA2-containing complex, subunit 3",X,,thiol-dependent ubiquitin-specific protease activity,,,ISO,P46736 ,J:164563 
MGI:2389572,Brcc3,"BRCA1/BRCA2-containing complex, subunit 3",X,,thiol-dependent ubiquitinyl hydrolase activity,,,ISO,P46736 ,J:164563 
MGI:1888520,Brd4,bromodomain containing 4,17,,GTP-dependent protein kinase activity,,,IDA,,J:183914 
MGI:1888520,Brd4,bromodomain containing 4,17,,protein kinase activity,,,IDA,,J:183914 
MGI:1888520,Brd4,bromodomain containing 4,17,,protein serine/threonine kinase activity,,,IDA,,J:183914 
MGI:1888520,Brd4,bromodomain containing 4,17,,RNA polymerase II carboxy-terminal domain kinase activity,,,IDA,,J:183914 
MGI:1888520,Brd4,bromodomain containing 4,17,,RNA polymerase II carboxy-terminal domain kinase activity,,,IMP,,J:183914 
MGI:2442836,Brip1,BRCA1 interacting protein C-terminal helicase 1,11,,ATP-dependent DNA helicase activity,,,IEA,IPR006554 IPR010614 IPR013020 ,J:72247 
MGI:2442836,Brip1,BRCA1 interacting protein C-terminal helicase 1,11,,ATP-dependent helicase activity,,,IEA,IPR006555 ,J:72247 
MGI:2442836,Brip1,BRCA1 interacting protein C-terminal helicase 1,11,,helicase activity,,,IEA,KW-0347 ,J:60000 
MGI:2442836,Brip1,BRCA1 interacting protein C-terminal helicase 1,11,,hydrolase activity,,,IEA,KW-0378 ,J:60000 
MGI:2442836,Brip1,BRCA1 interacting protein C-terminal helicase 1,11,,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",,,IEA,IPR006554 IPR006555 ,J:72247 
MGI:2388804,Brms1,breast cancer metastasis-suppressor 1,19,contributes_to,histone deacetylase activity,,,IBA,PTN001095090 ,J:161428 
MGI:1196337,Brms1l,breast cancer metastasis-suppressor 1-like,12,contributes_to,histone deacetylase activity,,,IBA,PTN001095090 ,J:161428 
MGI:1926033,Brpf1,"bromodomain and PHD finger containing, 1",6,contributes_to,histone acetyltransferase activity (H3-K23 specific),,,ISO,P55201 ,J:164563 
MGI:2685946,Brsk1,BR serine/threonine kinase 1,7,,kinase activity,,,IEA,KW-0418 ,J:60000 
MGI:2685946,Brsk1,BR serine/threonine kinase 1,7,,protein kinase activity,,,IEA,IPR000719 IPR008271 ,J:72247 
MGI:2685946,Brsk1,BR serine/threonine kinase 1,7,,protein serine/threonine kinase activity,,,IDA,,J:154946 
MGI:2685946,Brsk1,BR serine/threonine kinase 1,7,,protein serine/threonine kinase activity,,,ISO,Q8TDC3 ,J:164563 
MGI:2685946,Brsk1,BR serine/threonine kinase 1,7,,protein serine/threonine kinase activity,,,ISO,RGD:1563268 ,J:155856 
MGI:2685946,Brsk1,BR serine/threonine kinase 1,7,,protein serine/threonine kinase activity,,,ISO,AY458602 ,J:73065 
MGI:2685946,Brsk1,BR serine/threonine kinase 1,7,,tau-protein kinase activity,,,IDA,,J:96030 
MGI:2685946,Brsk1,BR serine/threonine kinase 1,7,,tau-protein kinase activity,,,ISO,Q8TDC3 ,J:164563 
MGI:2685946,Brsk1,BR serine/threonine kinase 1,7,,tau-protein kinase activity,,,TAS,,J:162066 
MGI:2685946,Brsk1,BR serine/threonine kinase 1,7,,transferase activity,,,IEA,KW-0808 ,J:60000 
