MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:1313312,Khdrbs3,"KH domain containing, RNA binding, signal transduction associated 3",15,,"regulation of mRNA splicing, via spliceosome",,,IDA,,J:179373 
MGI:1336214,Khsrp,KH-type splicing regulatory protein,17,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:96778,Lgals3,"lectin, galactose binding, soluble 3",14,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1919949,Lime1,Lck interacting transmembrane adaptor 1,2,,spliceosomal complex disassembly,,,IBA,PTN000596045 ,J:161428 
MGI:1919250,Lmntd2,lamin tail domain containing 2,7,,"positive regulation of mRNA splicing, via spliceosome",,,IMP,,J:204486 
MGI:1914457,Lsm1,"LSM1 homolog, mRNA degradation associated",8,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:90676,Lsm2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",17,,"mRNA splicing, via spliceosome",,,IBA,PTN000352619 ,J:161428 
MGI:90676,Lsm2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",17,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:90676,Lsm2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",17,,spliceosomal tri-snRNP complex assembly,,,ISO,AF182288 ,J:73065 
MGI:1914928,Lsm3,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated",6,,"mRNA splicing, via spliceosome",,,IBA,PTN000318821 ,J:161428 
MGI:1914928,Lsm3,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated",6,,"mRNA splicing, via spliceosome",,,ISO,AF182289 ,J:73065 
MGI:1914928,Lsm3,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated",6,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1354692,Lsm4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",8,,"mRNA splicing, via spliceosome",,,IEA,IPR034101 ,J:72247 
MGI:1354692,Lsm4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",8,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1354692,Lsm4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",8,,spliceosomal complex assembly,,,IBA,PTN000596745 ,J:161428 
MGI:1354692,Lsm4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",8,,spliceosomal snRNP assembly,,,IBA,PTN000596745 ,J:161428 
MGI:1913623,Lsm5,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",6,,"mRNA splicing, via spliceosome",,,IBA,PTN000469347 ,J:161428 
MGI:1913623,Lsm5,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",6,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1925901,Lsm6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",8,,"mRNA splicing, via spliceosome",,,IBA,PTN000111530 ,J:161428 
MGI:1925901,Lsm6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",8,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1913344,Lsm7,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated",10,,"mRNA splicing, via spliceosome",,,IEA,IPR017132 ,J:72247 
MGI:1913344,Lsm7,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated",10,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1923772,Lsm8,"LSM8 homolog, U6 small nuclear RNA associated",6,,"mRNA splicing, via spliceosome",,,IBA,PTN000400465 ,J:161428 
MGI:1923772,Lsm8,"LSM8 homolog, U6 small nuclear RNA associated",6,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2151045,Lsm10,U7 snRNP-specific Sm-like protein LSM10,4,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1914228,Luc7l,Luc7-like,17,,mRNA splice site selection,,,IBA,PTN000271979 ,J:161428 
MGI:2183260,Luc7l2,LUC7-like 2 (S. cerevisiae),6,,mRNA splice site selection,,,IBA,PTN000271979 ,J:161428 
MGI:1914934,Luc7l3,LUC7-like 3 (S. cerevisiae),11,,mRNA splice site selection,,,IBA,PTN000271979 ,J:161428 
MGI:1914934,Luc7l3,LUC7-like 3 (S. cerevisiae),11,,RNA splicing,,,ISO,O95232 ,J:164563 
MGI:1330312,Magoh,"mago homolog, exon junction complex core component",4,,"regulation of alternative mRNA splicing, via spliceosome",,,ISO,P61326 ,J:164563 
MGI:1330312,Magoh,"mago homolog, exon junction complex core component",4,,RNA splicing,,,IBA,PTN000290902 ,J:161428 
MGI:1913691,Magohb,"mago homolog B, exon junction complex core component",6,,RNA splicing,,,IBA,PTN000290902 ,J:161428 
MGI:1919539,Malat1,metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA),19,,"regulation of alternative mRNA splicing, via spliceosome",,,IMP,,J:165271 
MGI:1347004,Mapkbp1,mitogen-activated protein kinase binding protein 1,2,,RNA splicing,,,IBA,PTN001108918 ,J:161428 
MGI:1928482,Mbnl1,muscleblind like splicing factor 1,3,,"alternative mRNA splicing, via spliceosome",,,IMP,,J:173018 
MGI:1928482,Mbnl1,muscleblind like splicing factor 1,3,,"alternative mRNA splicing, via spliceosome",,,ISO,Q9BZC1 ,J:73065 
MGI:1928482,Mbnl1,muscleblind like splicing factor 1,3,,mRNA splice site selection,"happens in skeletal musculature,has the participant Atp2a1|happens in skeletal musculature,has the participant Ldb3|happens in skeletal musculature,has the participant Ttn|happens in skeletal musculature,has the participant Nrap|happens in skeletal musculature,has the participant Capn3|happens in skeletal musculature,has the participant Fhod1|happens in skeletal musculature,has the participant Gfpt1|happens in skeletal musculature,has the participant Mbnl1|happens in skeletal musculature,has the participant Mbnl2|happens in skeletal musculature,has the participant Pdlim3",,IMP,MGI:3052922 ,J:112061 
MGI:1928482,Mbnl1,muscleblind like splicing factor 1,3,,mRNA splice site selection,,,IMP,MGI:3052922 ,J:86903 
MGI:1928482,Mbnl1,muscleblind like splicing factor 1,3,,"regulation of alternative mRNA splicing, via spliceosome",regulates a function/process that happens in heart,,IMP,MGI:3052922 ,J:142671 
MGI:1928482,Mbnl1,muscleblind like splicing factor 1,3,,regulation of RNA splicing,,,ISO,Q9NR56 ,J:164563 
MGI:1928482,Mbnl1,muscleblind like splicing factor 1,3,,RNA splicing,,,ISO,Q9NR56 ,J:164563 
MGI:2145597,Mbnl2,muscleblind like splicing factor 2,14,,"regulation of alternative mRNA splicing, via spliceosome",,,IMP,,J:173018 
MGI:2145597,Mbnl2,muscleblind like splicing factor 2,14,,"regulation of alternative mRNA splicing, via spliceosome",,,ISO,Q9BZC1 ,J:73065 
MGI:2145597,Mbnl2,muscleblind like splicing factor 2,14,,regulation of RNA splicing,,,ISO,Q5VZF2 ,J:164563 
MGI:2145597,Mbnl2,muscleblind like splicing factor 2,14,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2444912,Mbnl3,muscleblind like splicing factor 3,X,,regulation of RNA splicing,,,ISO,Q9NUK0 ,J:164563 
MGI:2444912,Mbnl3,muscleblind like splicing factor 3,X,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1927165,Mettl3,methyltransferase like 3,14,,"mRNA splicing, via spliceosome",,,IMP,,J:219587 
MGI:2442926,Mettl14,methyltransferase like 14,3,,"mRNA splicing, via spliceosome",,,ISO,Q9HCE5 ,J:164563 
MGI:1914743,Mettl16,methyltransferase like 16,11,,"regulation of mRNA splicing, via spliceosome",,,ISO,Q86W50 ,J:164563 
MGI:1914743,Mettl16,methyltransferase like 16,11,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1913660,Mterf3,mitochondrial transcription termination factor 3,13,,RNA splicing,,,IBA,PTN000317011 ,J:161428 
MGI:1918355,Mterf4,mitochondrial transcription termination factor 4,1,,RNA splicing,,,IBA,PTN000317011 ,J:161428 
MGI:97275,Myod1,myogenic differentiation 1,7,,"regulation of alternative mRNA splicing, via spliceosome",regulates a function/process that happens in fibroblast,,IDA,,J:46849 
MGI:97275,Myod1,myogenic differentiation 1,7,,"regulation of alternative mRNA splicing, via spliceosome",,,IMP,,J:46849 
MGI:97275,Myod1,myogenic differentiation 1,7,,regulation of RNA splicing,,,ISO,P15172 ,J:164563 
MGI:1891840,Ncbp1,nuclear cap binding protein subunit 1,4,,"mRNA cis splicing, via spliceosome",,,IEA,IPR027159 ,J:72247 
MGI:1891840,Ncbp1,nuclear cap binding protein subunit 1,4,,"mRNA splicing, via spliceosome",,,IBA,PTN000275634 ,J:161428 
MGI:1891840,Ncbp1,nuclear cap binding protein subunit 1,4,,"positive regulation of mRNA splicing, via spliceosome",,,ISO,Q09161 ,J:164563 
MGI:1891840,Ncbp1,nuclear cap binding protein subunit 1,4,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1891840,Ncbp1,nuclear cap binding protein subunit 1,4,,spliceosomal complex assembly,,,ISO,Q09161 ,J:164563 
MGI:1915342,Ncbp2,nuclear cap binding protein subunit 2,16,,"mRNA cis splicing, via spliceosome",,,ISO,P52298 ,J:164563 
MGI:1915342,Ncbp2,nuclear cap binding protein subunit 2,16,,"mRNA splicing, via spliceosome",,,IBA,PTN000428749 ,J:161428 
MGI:1915342,Ncbp2,nuclear cap binding protein subunit 2,16,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1925938,Nol3,nucleolar protein 3 (apoptosis repressor with CARD domain),8,,mRNA splice site selection,,,ISO,O60936 ,J:164563 
MGI:1855692,Nono,"non-POU-domain-containing, octamer binding protein",X,,"mRNA splicing, via spliceosome",,,IBA,PTN000573351 ,J:161428 
MGI:1855692,Nono,"non-POU-domain-containing, octamer binding protein",X,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:104297,Nova1,neuro-oncological ventral antigen 1,12,,"mRNA splicing, via spliceosome",,,IDA,,J:60771 
MGI:104297,Nova1,neuro-oncological ventral antigen 1,12,,"mRNA splicing, via spliceosome",,,IMP,MGI:2386947 ,J:60771 
MGI:106184,Npm1,nucleophosmin 1,11,,"negative regulation of mRNA splicing, via spliceosome",,,IDA,,J:105455 
MGI:2144305,Nsrp1,nuclear speckle regulatory protein 1,11,,"regulation of alternative mRNA splicing, via spliceosome",,,ISO,Q9H0G5 ,J:164563 
MGI:2144305,Nsrp1,nuclear speckle regulatory protein 1,11,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:109404,Nup98,nucleoporin 98,7,,"positive regulation of mRNA splicing, via spliceosome",,,ISO,P52948 ,J:164563 
MGI:2442268,Nwd1,NACHT and WD repeat domain containing 1,8,,RNA splicing,,,IBA,PTN001108918 ,J:161428 
MGI:1349722,Pabpc1,"poly(A) binding protein, cytoplasmic 1",15,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1890471,Pcbp4,poly(rC) binding protein 4,9,,"negative regulation of mRNA splicing, via spliceosome",,,IMP,,J:204486 
MGI:2156864,Phf5a,PHD finger protein 5A,15,,"mRNA splicing, via spliceosome",,,IBA,PTN000319347 ,J:161428 
MGI:2156864,Phf5a,PHD finger protein 5A,15,,"mRNA splicing, via spliceosome",,,ISO,Q7RTV0 ,J:164563 
MGI:2156864,Phf5a,PHD finger protein 5A,15,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:97583,Pik3r1,phosphoinositide-3-kinase regulatory subunit 1,13,,positive regulation of RNA splicing,,,ISO,P27986 ,J:164563 
MGI:1858197,Plrg1,pleiotropic regulator 1,3,,"mRNA splicing, via spliceosome",,,IBA,PTN000460428 ,J:161428 
MGI:1858197,Plrg1,pleiotropic regulator 1,3,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1100514,Pnn,pinin,12,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:98086,Polr2a,polymerase (RNA) II (DNA directed) polypeptide A,11,,positive regulation of RNA splicing,,,ISO,P24928 ,J:164563 
MGI:1917118,Ppie,peptidylprolyl isomerase E (cyclophilin E),4,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1916066,Ppil1,peptidylprolyl isomerase (cyclophilin)-like 1,17,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1917475,Ppil3,peptidylprolyl isomerase (cyclophilin)-like 3,1,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2140494,Ppp1r8,"protein phosphatase 1, regulatory (inhibitor) subunit 8",4,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:3027896,Ppp4r2,"protein phosphatase 4, regulatory subunit 2",6,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2443069,Ppwd1,peptidylprolyl isomerase domain and WD repeat containing 1,13,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1859638,Pqbp1,polyglutamine binding protein 1,X,,"alternative mRNA splicing, via spliceosome",,,IMP,,J:195288 
MGI:1859638,Pqbp1,polyglutamine binding protein 1,X,,"alternative mRNA splicing, via spliceosome",,,ISO,O60828 ,J:164563 
MGI:1859638,Pqbp1,polyglutamine binding protein 1,X,,regulation of RNA splicing,,,ISO,O60828 ,J:73065 
MGI:1859638,Pqbp1,polyglutamine binding protein 1,X,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:894320,Prdx6,peroxiredoxin 6,1,,"positive regulation of mRNA splicing, via spliceosome",,,ISO,P30041 ,J:164563 
MGI:1351645,Prmt5,protein arginine N-methyltransferase 5,14,,spliceosomal snRNP assembly,,,ISO,O14744 ,J:164563 
MGI:2384879,Prmt7,protein arginine N-methyltransferase 7,8,,spliceosomal snRNP assembly,,,ISO,Q9NVM4 ,J:164563 
MGI:1918017,Prpf3,pre-mRNA processing factor 3,3,,"mRNA splicing, via spliceosome",,,IBA,PTN000368237 ,J:161428 
MGI:1918017,Prpf3,pre-mRNA processing factor 3,3,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1918017,Prpf3,pre-mRNA processing factor 3,3,,spliceosomal tri-snRNP complex assembly,,,ISO,O43395 ,J:164563 
MGI:1917302,Prpf4,pre-mRNA processing factor 4,4,,"mRNA splicing, via spliceosome",,,IBA,PTN000457233 ,J:161428 
MGI:1917302,Prpf4,pre-mRNA processing factor 4,4,,"mRNA splicing, via spliceosome",,,ISO,AF001687 ,J:73065 
MGI:1917302,Prpf4,pre-mRNA processing factor 4,4,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:109584,Prpf4b,pre-mRNA processing factor 4B,13,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1922946,Prpf6,pre-mRNA splicing factor 6,2,,"mRNA splicing, via spliceosome",,,IEA,IPR010491 IPR027108 ,J:72247 
MGI:1922946,Prpf6,pre-mRNA splicing factor 6,2,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1922946,Prpf6,pre-mRNA splicing factor 6,2,,spliceosomal tri-snRNP complex assembly,,,IBA,PTN000133809 ,J:161428 
MGI:1922946,Prpf6,pre-mRNA splicing factor 6,2,,spliceosomal tri-snRNP complex assembly,,,ISO,O94906 ,J:164563 
MGI:2179381,Prpf8,pre-mRNA processing factor 8,11,,"mRNA splicing, via spliceosome",,,ISO,AF092565 ,J:73065 
MGI:2179381,Prpf8,pre-mRNA processing factor 8,11,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2179381,Prpf8,pre-mRNA processing factor 8,11,,spliceosomal tri-snRNP complex assembly,,,IBA,PTN000124558 ,J:161428 
MGI:2179381,Prpf8,pre-mRNA processing factor 8,11,,spliceosomal tri-snRNP complex assembly,,,ISO,Q6P2Q9 ,J:164563 
MGI:1914479,Prpf18,pre-mRNA processing factor 18,2,,generation of catalytic spliceosome for second transesterification step,,,IBA,PTN000313715 ,J:161428 
MGI:1914479,Prpf18,pre-mRNA processing factor 18,2,,RNA splicing,,,IEA,IPR004098 ,J:72247 
MGI:1914479,Prpf18,pre-mRNA processing factor 18,2,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:106247,Prpf19,pre-mRNA processing factor 19,19,,generation of catalytic spliceosome for first transesterification step,,,IBA,PTN000356711 ,J:161428 
MGI:106247,Prpf19,pre-mRNA processing factor 19,19,,"mRNA splicing, via spliceosome",,,ISO,Q9UMS4 ,J:164563 
MGI:106247,Prpf19,pre-mRNA processing factor 19,19,,"positive regulation of mRNA splicing, via spliceosome",,,IMP,,J:140901 
MGI:106247,Prpf19,pre-mRNA processing factor 19,19,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:106247,Prpf19,pre-mRNA processing factor 19,19,,spliceosomal complex assembly,,,ISO,Q9UMS4 ,J:164563 
MGI:106247,Prpf19,pre-mRNA processing factor 19,19,,spliceosomal tri-snRNP complex assembly,,,ISO,Q9UMS4 ,J:164563 
MGI:1916238,Prpf31,pre-mRNA processing factor 31,7,,"mRNA splicing, via spliceosome",,,IBA,PTN000357441 ,J:161428 
MGI:1916238,Prpf31,pre-mRNA processing factor 31,7,,"mRNA splicing, via spliceosome",,,ISO,Q8WWY3 ,J:92573 
MGI:1916238,Prpf31,pre-mRNA processing factor 31,7,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1916238,Prpf31,pre-mRNA processing factor 31,7,,spliceosomal tri-snRNP complex assembly,,,ISO,Q8WWY3 ,J:92573 J:164563 
MGI:1916962,Prpf38a,PRP38 pre-mRNA processing factor 38 (yeast) domain containing A,4,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1914171,Prpf38b,PRP38 pre-mRNA processing factor 38 (yeast) domain containing B,3,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:104602,Prpf39,pre-mRNA processing factor 39,12,,mRNA 5'-splice site recognition,,,IBA,PTN000425278 ,J:161428 
MGI:104602,Prpf39,pre-mRNA processing factor 39,12,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1860512,Prpf40a,pre-mRNA processing factor 40A,2,,"mRNA splicing, via spliceosome",,,IBA,PTN000221451 ,J:161428 
MGI:1860512,Prpf40a,pre-mRNA processing factor 40A,2,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1925583,Prpf40b,pre-mRNA processing factor 40B,15,,"mRNA splicing, via spliceosome",,,IBA,PTN000221451 ,J:161428 
MGI:1925583,Prpf40b,pre-mRNA processing factor 40B,15,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:108176,Prx,periaxin,7,,regulation of RNA splicing,regulates UniProtKB:E9Q616,,IDA,,J:205645 
MGI:2142116,Psip1,PC4 and SFRS1 interacting protein 1,4,,mRNA 5'-splice site recognition,,,ISO,O75475 ,J:164563 
MGI:1913895,Pspc1,paraspeckle protein 1,14,,"mRNA splicing, via spliceosome",,,IBA,PTN000573351 ,J:161428 
MGI:97791,Ptbp1,polypyrimidine tract binding protein 1,10,,"negative regulation of mRNA splicing, via spliceosome",,,IMP,,J:204486 
MGI:97791,Ptbp1,polypyrimidine tract binding protein 1,10,,"negative regulation of mRNA splicing, via spliceosome",,,ISO,P26599 ,J:164563 
MGI:97791,Ptbp1,polypyrimidine tract binding protein 1,10,,negative regulation of RNA splicing,,,ISO,P26599 ,J:164563 
MGI:97791,Ptbp1,polypyrimidine tract binding protein 1,10,,"regulation of alternative mRNA splicing, via spliceosome",,,ISO,P26599 ,J:164563 
MGI:97791,Ptbp1,polypyrimidine tract binding protein 1,10,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1860489,Ptbp2,polypyrimidine tract binding protein 2,3,,mRNA splice site selection,,,IDA,,J:62658 
MGI:1860489,Ptbp2,polypyrimidine tract binding protein 2,3,,mRNA splice site selection,happens in cerebral cortex,,IMP,MGI:4124189 ,J:185949 
MGI:1860489,Ptbp2,polypyrimidine tract binding protein 2,3,,negative regulation of RNA splicing,,,ISO,Q9UKA9 ,J:164563 
MGI:1860489,Ptbp2,polypyrimidine tract binding protein 2,3,,negative regulation of RNA splicing,,,ISO,RGD:1359267 ,J:155856 
MGI:1860489,Ptbp2,polypyrimidine tract binding protein 2,3,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1923334,Ptbp3,polypyrimidine tract binding protein 3,4,,"negative regulation of mRNA splicing, via spliceosome",,,IMP,,J:204486 
MGI:1923334,Ptbp3,polypyrimidine tract binding protein 3,4,,negative regulation of RNA splicing,,,ISO,O95758 ,J:164563 
MGI:1923334,Ptbp3,polypyrimidine tract binding protein 3,4,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1915209,Puf60,poly-U binding splicing factor 60,15,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:97837,Qk,quaking,17,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:97850,Raly,hnRNP-associated with lethal yellow,2,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1919016,Raver1,"ribonucleoprotein, PTB-binding 1",9,,"mRNA splicing, via spliceosome",,,IBA,PTN000573351 ,J:161428 
MGI:2443623,Raver2,"ribonucleoprotein, PTB-binding 2",4,,"mRNA splicing, via spliceosome",,,IBA,PTN000573351 ,J:161428 
MGI:1926224,Rbfox1,"RNA binding protein, fox-1 homolog (C. elegans) 1",16,,"regulation of alternative mRNA splicing, via spliceosome",,,IMP,,J:195085 
MGI:1926224,Rbfox1,"RNA binding protein, fox-1 homolog (C. elegans) 1",16,,regulation of RNA splicing,,,IEA,IPR017325 ,J:72247 
MGI:1926224,Rbfox1,"RNA binding protein, fox-1 homolog (C. elegans) 1",16,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1933973,Rbfox2,"RNA binding protein, fox-1 homolog (C. elegans) 2",15,,"regulation of alternative mRNA splicing, via spliceosome","regulates a function/process that happens in cerebellum,regulates Scn8a",,IGI,MGI:1926224 ,J:181631 
MGI:1933973,Rbfox2,"RNA binding protein, fox-1 homolog (C. elegans) 2",15,,"regulation of alternative mRNA splicing, via spliceosome",regulates a function/process that happens in cerebellum,,IMP,MGI:4838182 ,J:181631 
MGI:1933973,Rbfox2,"RNA binding protein, fox-1 homolog (C. elegans) 2",15,,"regulation of alternative mRNA splicing, via spliceosome",,,IMP,,J:129953 J:175176 
MGI:1933973,Rbfox2,"RNA binding protein, fox-1 homolog (C. elegans) 2",15,,regulation of RNA splicing,,,IEA,IPR017325 ,J:72247 
MGI:1933973,Rbfox2,"RNA binding protein, fox-1 homolog (C. elegans) 2",15,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:106368,Rbfox3,"RNA binding protein, fox-1 homolog (C. elegans) 3",11,,"regulation of alternative mRNA splicing, via spliceosome",,PR:Q8BIF2-1,IDA,,J:174690 
MGI:106368,Rbfox3,"RNA binding protein, fox-1 homolog (C. elegans) 3",11,,"regulation of alternative mRNA splicing, via spliceosome",,PR:Q8BIF2-5,IDA,,J:174690 
MGI:106368,Rbfox3,"RNA binding protein, fox-1 homolog (C. elegans) 3",11,,"regulation of alternative mRNA splicing, via spliceosome",,PR:Q8BIF2-4,IDA,,J:174690 
MGI:106368,Rbfox3,"RNA binding protein, fox-1 homolog (C. elegans) 3",11,,regulation of RNA splicing,,,IEA,IPR017325 ,J:72247 
MGI:106368,Rbfox3,"RNA binding protein, fox-1 homolog (C. elegans) 3",11,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1100865,Rbm4,RNA binding motif protein 4,19,,"regulation of alternative mRNA splicing, via spliceosome",,,IMP,MGI:5467987 MGI:5467988 ,J:192831 
MGI:1100865,Rbm4,RNA binding motif protein 4,19,,"regulation of alternative mRNA splicing, via spliceosome",,,ISO,Q9BWF3 ,J:164563 
MGI:1100865,Rbm4,RNA binding motif protein 4,19,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1913954,Rbm4b,RNA binding motif protein 4B,19,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1933204,Rbm5,RNA binding motif protein 5,9,,"regulation of alternative mRNA splicing, via spliceosome",,,ISO,P52756 ,J:164563 
MGI:1933204,Rbm5,RNA binding motif protein 5,9,,RNA splicing,,,IEA,IPR033094 ,J:72247 
MGI:1933204,Rbm5,RNA binding motif protein 5,9,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1933204,Rbm5,RNA binding motif protein 5,9,,spliceosomal complex assembly,,,ISO,P52756 ,J:164563 
MGI:1914260,Rbm7,RNA binding motif protein 7,9,,"regulation of alternative mRNA splicing, via spliceosome",,,IBA,PTN001012985 ,J:161428 
MGI:1913129,Rbm8a,RNA binding motif protein 8a,3,,"regulation of alternative mRNA splicing, via spliceosome",,,IBA,PTN000566947 ,J:161428 
MGI:1913129,Rbm8a,RNA binding motif protein 8a,3,,"regulation of alternative mRNA splicing, via spliceosome",,,ISO,Q9Y5S9 ,J:164563 
MGI:2384310,Rbm10,RNA binding motif protein 10,X,,"negative regulation of mRNA splicing, via spliceosome",,,IMP,,J:204486 
MGI:2384310,Rbm10,RNA binding motif protein 10,X,,"regulation of alternative mRNA splicing, via spliceosome",,,IEA,IPR033095 ,J:72247 
MGI:2384310,Rbm10,RNA binding motif protein 10,X,,RNA splicing,,,IEA,IPR033095 ,J:72247 
MGI:2447622,Rbm11,RNA binding motif protein 11,16,,"regulation of alternative mRNA splicing, via spliceosome",,,IBA,PTN001012985 ,J:161428 
MGI:2447622,Rbm11,RNA binding motif protein 11,16,,"regulation of alternative mRNA splicing, via spliceosome",,,ISO,P57052 ,J:197742 
MGI:2447622,Rbm11,RNA binding motif protein 11,16,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2443205,Rbm15,RNA binding motif protein 15,3,,"mRNA splicing, via spliceosome",,,IBA,PTN000573351 ,J:161428 
MGI:1923598,Rbm15b,RNA binding motif protein 15B,9,,"mRNA splicing, via spliceosome",,,IBA,PTN000573351 ,J:161428 
MGI:1923598,Rbm15b,RNA binding motif protein 15B,9,,"regulation of alternative mRNA splicing, via spliceosome",,,IBA,PTN000573547 ,J:161428 
MGI:1923598,Rbm15b,RNA binding motif protein 15B,9,,"regulation of alternative mRNA splicing, via spliceosome",,,ISO,Q8NDT2 ,J:164563 
MGI:1923598,Rbm15b,RNA binding motif protein 15B,9,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1924188,Rbm17,RNA binding motif protein 17,2,,"alternative mRNA splicing, via spliceosome",,,ISO,Q96I25 ,J:164563 
MGI:1924188,Rbm17,RNA binding motif protein 17,2,,regulation of RNA splicing,,,IEA,IPR016967 ,J:72247 
MGI:1924188,Rbm17,RNA binding motif protein 17,2,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1924188,Rbm17,RNA binding motif protein 17,2,,"RNA splicing, via transesterification reactions",,,TAS,,J:48892 
MGI:1920963,Rbm20,RNA binding motif protein 20,19,,positive regulation of RNA splicing,,,IMP,,J:188888 
MGI:1920963,Rbm20,RNA binding motif protein 20,19,,positive regulation of RNA splicing,,,ISO,Q5T481 ,J:164563 
MGI:1920963,Rbm20,RNA binding motif protein 20,19,,positive regulation of RNA splicing,,,ISO,RGD:1307427 ,J:155856 
MGI:1920963,Rbm20,RNA binding motif protein 20,19,,regulation of RNA splicing,,,IEA,IPR034791 ,J:72247 
MGI:1920963,Rbm20,RNA binding motif protein 20,19,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1914060,Rbm22,RNA binding motif protein 22,18,,"mRNA cis splicing, via spliceosome",,,ISO,Q9NW64 ,J:164563 
MGI:1914060,Rbm22,RNA binding motif protein 22,18,,positive regulation of RNA splicing,,,ISO,Q9NW64 ,J:164563 
MGI:1914060,Rbm22,RNA binding motif protein 22,18,,RNA splicing,,,IEA,KW-0508 ,J:60000 
